t_ms,adc,p_kpa,pump
61092,386,-78.0005,0
61102,394,-76.87617,0
61112,389,-77.57887,0
61122,387,-77.85995,0
61132,393,-77.01671,0
61142,386,-78.0005,0
61152,399,-76.17346,0
61162,391,-77.29779,0
61172,389,-77.57887,0
61182,388,-77.71941,0
61192,398,-76.314,0
61202,390,-77.43833,0
61212,395,-76.73563,0
61222,381,-78.7032,0
61232,386,-78.0005,0
61242,395,-76.73563,0
61252,385,-78.14104,0
61262,390,-77.43833,0
61272,381,-78.7032,0
61282,392,-77.15725,0
61292,391,-77.29779,0
61302,392,-77.15725,0
61312,389,-77.57887,0
61322,388,-77.71941,0
61332,394,-76.87617,0
61342,398,-76.314,0
61352,387,-77.85995,0
61362,392,-77.15725,0
61372,388,-77.71941,0
61382,387,-77.85995,0
61392,390,-77.43833,0
61402,391,-77.29779,0
61412,389,-77.57887,0
61422,393,-77.01671,0
61432,396,-76.59508,0
61442,389,-77.57887,0
61452,380,-78.84375,0
61462,391,-77.29779,0
61472,379,-78.98428,0
61482,393,-77.01671,0
61492,398,-76.314,0
61502,387,-77.85995,0
61512,395,-76.73563,0
61522,395,-76.73563,0
61532,388,-77.71941,0
61542,395,-76.73563,0
61552,392,-77.15725,0
61562,387,-77.85995,0
61572,390,-77.43833,0
61582,390,-77.43833,0
61592,388,-77.71941,0
61602,385,-78.14104,0
61612,387,-77.85995,0
61622,386,-78.0005,0
61632,393,-77.01671,0
61642,390,-77.43833,0
61652,399,-76.17346,0
61662,384,-78.28158,0
61672,396,-76.59508,0
61682,389,-77.57887,0
61692,389,-77.57887,0
61702,390,-77.43833,0
61712,428,-72.09776,0
61722,472,-65.91394,0
61732,480,-64.7896,0
61742,477,-65.21123,0
61752,486,-63.94635,0
61762,481,-64.64906,0
61772,480,-64.7896,0
61782,487,-63.80581,0
61792,495,-62.68148,0
61802,489,-63.52473,0
61812,488,-63.66527,0
61822,496,-62.54094,0
61832,495,-62.68148,0
61842,507,-60.99498,0
61852,494,-62.82202,0
61862,503,-61.55715,0
61872,502,-61.69769,0
61882,507,-60.99498,0
61892,507,-60.99498,0
61902,503,-61.55715,0
61912,510,-60.57336,0
61922,508,-60.85444,0
61932,514,-60.01119,0
61942,514,-60.01119,0
61952,520,-59.16794,0
61962,520,-59.16794,0
61972,524,-58.60578,0
61982,521,-59.0274,0
61992,524,-58.60578,0
62002,530,-57.76253,0
62012,530,-57.76253,0
62022,529,-57.90307,0
62032,526,-58.3247,0
62042,531,-57.62199,0
62052,531,-57.62199,0
62062,535,-57.05983,0
62072,533,-57.3409,0
62082,536,-56.91928,0
62092,541,-56.21658,0
62102,548,-55.23278,0
62112,545,-55.65441,0
62122,547,-55.37333,0
62132,551,-54.81116,0
62142,540,-56.35712,0
62152,547,-55.37333,0
62162,550,-54.95169,0
62172,548,-55.23278,0
62182,551,-54.81116,0
62192,550,-54.95169,0
62202,547,-55.37333,0
62212,557,-53.96791,0
62222,562,-53.2652,0
62232,559,-53.68682,0
62242,567,-52.5625,0
62252,565,-52.84359,0
62262,564,-52.98412,0
62272,564,-52.98412,0
62282,563,-53.12466,0
62292,568,-52.42195,0
62302,571,-52.00033,0
62312,572,-51.85979,0
62322,573,-51.71925,0
62332,577,-51.15708,0
62342,579,-50.876,0
62352,586,-49.89221,0
62362,591,-49.1895,0
62372,590,-49.33004,0
62382,584,-50.17329,0
62392,585,-50.03275,0
62402,585,-50.03275,0
62412,585,-50.03275,0
62422,593,-48.90842,0
62432,594,-48.76788,0
62442,594,-48.76788,0
62452,602,-47.64354,0
62462,595,-48.62734,0
62472,604,-47.36246,0
62482,597,-48.34626,0
62492,601,-47.78408,0
62502,602,-47.64354,0
62512,608,-46.8003,0
62522,600,-47.92463,0
62532,604,-47.36246,0
62542,611,-46.37867,0
62552,603,-47.503,0
62562,611,-46.37867,0
62572,616,-45.67597,0
62582,615,-45.81651,0
62592,622,-44.83271,0
62602,621,-44.97326,0
62612,617,-45.53543,0
62622,620,-45.1138,0
62632,619,-45.25434,0
62642,623,-44.69217,0
62652,620,-45.1138,0
62662,624,-44.55164,0
62672,625,-44.41109,0
62682,633,-43.28676,0
62692,627,-44.13001,0
62702,631,-43.56784,0
62712,637,-42.7246,0
62722,637,-42.7246,0
62732,639,-42.44351,0
62742,639,-42.44351,0
62752,637,-42.7246,0
62762,645,-41.60027,0
62772,642,-42.02188,0
62782,642,-42.02188,0
62792,643,-41.88134,0
62802,642,-42.02188,0
62812,650,-40.89755,0
62822,651,-40.75702,0
62832,651,-40.75702,0
62842,648,-41.17864,0
62852,653,-40.47593,0
62862,652,-40.61647,0
62872,663,-39.07051,0
62882,662,-39.21106,0
62892,669,-38.22727,0
62902,671,-37.94618,0
62912,662,-39.21106,0
62922,673,-37.6651,0
62932,667,-38.50835,0
62942,663,-39.07051,0
62952,668,-38.36781,0
62962,664,-38.92997,0
62972,675,-37.38402,0
62982,677,-37.10294,0
62992,678,-36.96239,0
63002,675,-37.38402,0
63012,683,-36.25969,0
63022,688,-35.55698,0
63032,684,-36.11915,0
63042,687,-35.69753,0
63052,683,-36.25969,0
63062,684,-36.11915,0
63072,685,-35.97861,0
63082,688,-35.55698,0
63092,687,-35.69753,0
63102,695,-34.5732,0
63112,689,-35.41644,0
63122,690,-35.2759,0
63132,690,-35.2759,0
63142,695,-34.5732,0
63152,693,-34.85427,0
63162,696,-34.43266,0
63172,696,-34.43266,0
63182,699,-34.01102,0
63192,713,-32.04344,0
63202,699,-34.01102,0
63212,702,-33.5894,0
63222,711,-32.32453,0
63232,717,-31.48128,0
63242,712,-32.18399,0
63252,708,-32.74615,0
63262,720,-31.05966,0
63272,714,-31.9029,0
63282,716,-31.62183,0
63292,712,-32.18399,0
63302,723,-30.63802,0
63312,729,-29.79478,0
63322,724,-30.49749,0
63332,728,-29.93533,0
63342,726,-30.21641,0
63352,734,-29.09207,0
63362,734,-29.09207,0
63372,727,-30.07587,0
63382,726,-30.21641,0
63392,727,-30.07587,0
63402,736,-28.811,0
63412,736,-28.811,0
63422,736,-28.811,0
63432,736,-28.811,0
63442,740,-28.24883,0
63452,735,-28.95154,0
63462,738,-28.52991,0
63472,749,-26.98395,0
63482,743,-27.8272,0
63492,739,-28.38937,0
63502,745,-27.54611,0
63512,743,-27.8272,0
63522,741,-28.10828,0
63532,748,-27.1245,0
63542,741,-28.10828,0
63552,752,-26.56233,0
63562,756,-26.00017,0
63572,750,-26.84341,0
63582,754,-26.28124,0
63592,757,-25.85963,0
63602,754,-26.28124,0
63612,759,-25.57854,0
63622,761,-25.29746,0
63632,766,-24.59476,0
63642,765,-24.73529,0
63652,771,-23.89204,0
63662,754,-26.28124,0
63672,768,-24.31367,0
63682,764,-24.87582,0
63692,775,-23.32987,0
63702,776,-23.18934,0
63712,778,-22.90826,0
63722,771,-23.89204,0
63732,772,-23.7515,0
63742,776,-23.18934,0
63752,769,-24.17313,0
63762,776,-23.18934,0
63772,780,-22.62717,0
63782,776,-23.18934,0
63792,782,-22.34608,0
63802,784,-22.065,0
63812,784,-22.065,0
63822,789,-21.3623,0
63832,787,-21.64338,0
63842,793,-20.80013,0
63852,785,-21.92446,0
63862,783,-22.20554,0
63872,792,-20.94067,0
63882,802,-19.53526,0
63892,793,-20.80013,0
63902,796,-20.37851,0
63912,796,-20.37851,0
63922,799,-19.95688,0
63932,798,-20.09743,0
63942,797,-20.23797,0
63952,796,-20.37851,0
63962,796,-20.37851,0
63972,802,-19.53526,0
63982,800,-19.81634,0
63992,803,-19.39472,0
64002,809,-18.55147,0
64012,808,-18.69201,0
64022,807,-18.83256,0
64032,805,-19.11362,0
64042,815,-17.70821,0
64052,818,-17.2866,0
64062,799,-19.95688,0
64072,806,-18.97309,0
64082,807,-18.83256,0
64092,822,-16.72443,0
64102,810,-18.41093,0
64112,818,-17.2866,0
64122,809,-18.55147,0
64132,816,-17.56767,0
64142,821,-16.86497,0
64152,826,-16.16226,0
64162,813,-17.9893,0
64172,819,-17.14606,0
64182,819,-17.14606,0
64192,821,-16.86497,0
64202,821,-16.86497,0
64212,820,-17.00552,0
64222,824,-16.44334,0
64232,824,-16.44334,0
64242,826,-16.16226,0
64252,829,-15.74065,0
64262,832,-15.31902,0
64272,830,-15.60011,0
64282,840,-14.19468,0
64292,835,-14.89739,0
64302,833,-15.17847,0
64312,840,-14.19468,0
64322,835,-14.89739,0
64332,841,-14.05414,0
64342,842,-13.9136,0
64352,828,-15.88118,0
64362,846,-13.35143,0
64372,839,-14.33523,0
64382,845,-13.49197,0
64392,840,-14.19468,0
64402,840,-14.19468,0
64412,841,-14.05414,0
64422,846,-13.35143,0
64432,851,-12.64873,0
64442,853,-12.36765,0
64452,851,-12.64873,0
64462,846,-13.35143,0
64472,842,-13.9136,0
64482,843,-13.77306,0
64492,856,-11.94601,0
64502,846,-13.35143,0
64512,858,-11.66493,0
64522,851,-12.64873,0
64532,854,-12.2271,0
64542,850,-12.78927,0
64552,854,-12.2271,0
64562,856,-11.94601,0
64572,856,-11.94601,0
64582,857,-11.80549,0
64592,853,-12.36765,0
64602,859,-11.5244,0
64612,855,-12.08656,0
64622,862,-11.10278,0
64632,859,-11.5244,0
64642,862,-11.10278,0
64652,863,-10.96223,0
64662,858,-11.66493,0
64672,861,-11.24332,0
64682,860,-11.38386,0
64692,875,-9.275734,0
64702,861,-11.24332,0
64712,867,-10.40006,0
64722,865,-10.68114,0
64732,865,-10.68114,0
64742,869,-10.11898,0
64752,869,-10.11898,0
64762,872,-9.69735,0
64772,875,-9.275734,0
64782,884,-8.010857,0
64792,871,-9.837906,0
64802,882,-8.291939,0
64812,877,-8.994652,0
64822,878,-8.854111,0
64832,878,-8.854111,0
64842,882,-8.291939,0
64852,878,-8.854111,0
64862,887,-7.589226,0
64872,881,-8.43248,0
64882,883,-8.151398,0
64892,882,-8.291939,0
64902,887,-7.589226,0
64912,891,-7.027069,0
64922,895,-6.464897,0
64932,884,-8.010857,0
64942,882,-8.291939,0
64952,881,-8.43248,0
64962,886,-7.729767,0
64972,881,-8.43248,0
64982,889,-7.308159,0
64992,882,-8.291939,0
65002,890,-7.16761,0
65012,886,-7.729767,0
65022,894,-6.605446,0
65032,894,-6.605446,0
65042,896,-6.324356,0
65052,888,-7.4487,0
65062,885,-7.870323,0
65072,892,-6.886528,0
65082,888,-7.4487,0
65092,897,-6.183815,0
65102,894,-6.605446,0
65112,899,-5.902733,0
65122,900,-5.762199,0
65132,904,-5.200027,0
65142,902,-5.481117,0
65152,908,-4.637863,0
65162,905,-5.059486,0
65172,890,-7.16761,0
65182,897,-6.183815,0
65192,897,-6.183815,0
65202,896,-6.324356,0
65212,894,-6.605446,0
65222,904,-5.200027,0
65232,898,-6.043289,0
65242,899,-5.902733,0
65252,895,-6.464897,0
65262,898,-6.043289,0
65272,892,-6.886528,0
65282,908,-4.637863,0
65292,901,-5.621658,0
65302,902,-5.481117,0
65312,914,-3.794617,0
65322,911,-4.216248,0
65332,905,-5.059486,0
65342,903,-5.340576,0
65352,909,-4.497322,0
65362,907,-4.778404,0
65372,901,-5.621658,0
65382,908,-4.637863,0
65392,912,-4.075706,0
65402,919,-3.091904,0
65412,912,-4.075706,0
65422,905,-5.059486,0
65432,910,-4.356781,0
65442,912,-4.075706,0
65452,906,-4.918945,0
65462,921,-2.810829,0
65472,915,-3.654068,0
65482,915,-3.654068,0
65492,926,-2.108116,0
65502,922,-2.670273,0
65512,924,-2.389198,0
65522,911,-4.216248,0
65532,916,-3.513542,0
65542,909,-4.497322,0
65552,915,-3.654068,0
65562,915,-3.654068,0
65572,916,-3.513542,0
65582,920,-2.951378,0
65592,913,-3.93515,0
65602,916,-3.513542,0
65612,926,-2.108116,0
65622,923,-2.529747,0
65632,920,-2.951378,0
65642,912,-4.075706,0
65652,924,-2.389198,0
65662,917,-3.372986,0
65672,931,-1.405403,0
65682,919,-3.091904,0
65692,916,-3.513542,0
65702,921,-2.810829,0
65712,918,-3.23246,0
65722,921,-2.810829,0
65732,914,-3.794617,0
65742,923,-2.529747,0
65752,921,-2.810829,0
65762,923,-2.529747,0
65772,921,-2.810829,0
65782,923,-2.529747,0
65792,930,-1.545952,0
65802,926,-2.108116,0
65812,926,-2.108116,0
65822,928,-1.827034,0
65832,925,-2.248665,0
65842,926,-2.108116,0
65852,927,-1.96756,0
65862,927,-1.96756,0
65872,931,-1.405403,0
65882,923,-2.529747,0
65892,926,-2.108116,0
65902,933,-1.124321,0
65912,924,-2.389198,0
65922,927,-1.96756,0
65932,928,-1.827034,0
65942,934,-0.983795,0
65952,930,-1.545952,0
65962,937,-0.562164,0
65972,930,-1.545952,0
65982,926,-2.108116,0
65992,932,-1.264877,0
66002,923,-2.529747,0
66012,945,0.56218,0
66022,930,-1.545952,0
66032,924,-2.389198,0
66042,937,-0.562164,0
66052,931,-1.405403,0
66062,939,-0.281082,0
66072,927,-1.96756,0
66082,928,-1.827034,0
66092,927,-1.96756,0
66102,927,-1.96756,0
66112,930,-1.545952,0
66122,932,-1.264877,0
66132,931,-1.405403,0
66142,925,-2.248665,0
66152,927,-1.96756,0
66162,930,-1.545952,0
66172,933,-1.124321,0
66182,930,-1.545952,0
66192,938,-0.421631,0
66202,926,-2.108116,0
66212,937,-0.562164,0
66222,938,-0.421631,0
66232,934,-0.983795,0
66242,941,0,0
66252,933,-1.124321,0
66262,935,-0.843246,0
66272,934,-0.983795,0
66282,930,-1.545952,0
66292,936,-0.70269,0
66302,939,-0.281082,0
66312,926,-2.108116,0
66322,933,-1.124321,0
66332,937,-0.562164,0
66342,933,-1.124321,0
66352,934,-0.983795,0
66362,929,-1.686508,0
66372,935,-0.843246,0
66382,934,-0.983795,0
66392,934,-0.983795,0
66402,935,-0.843246,0
66412,930,-1.545952,0
66422,933,-1.124321,0
66432,935,-0.843246,0
66442,941,0,0
66452,940,-0.140533,0
66462,946,0.702705,0
66472,944,0.421631,0
66482,938,-0.421631,0
66492,948,0.983788,0
66502,942,0.140549,0
66512,945,0.56218,0
66522,937,-0.562164,0
66532,933,-1.124321,0
66542,938,-0.421631,0
66552,941,0,0
66562,944,0.421631,0
66572,935,-0.843246,0
66582,934,-0.983795,0
66592,933,-1.124321,0
66602,937,-0.562164,0
66612,941,0,0
66622,939,-0.281082,0
66632,944,0.421631,0
66642,940,-0.140533,0
66652,945,0.56218,0
66662,938,-0.421631,0
66672,936,-0.70269,0
66682,943,0.281075,0
66692,935,-0.843246,0
66702,946,0.702705,0
66712,945,0.56218,0
66722,936,-0.70269,0
66732,937,-0.562164,0
66742,934,-0.983795,0
66752,943,0.281075,0
66762,949,1.124344,0
66772,944,0.421631,0
66782,938,-0.421631,0
66792,939,-0.281082,0
66802,948,0.983788,0
66812,934,-0.983795,0
66822,947,0.843262,0
66832,941,0,0
66842,942,0.140549,0
66852,942,0.140549,0
66862,937,-0.562164,0
66872,939,-0.281082,0
66882,940,-0.140533,0
66892,943,0.281075,0
66902,936,-0.70269,0
66912,942,0.140549,0
66922,943,0.281075,0
66932,940,-0.140533,0
66942,947,0.843262,0
66952,948,0.983788,0
66962,947,0.843262,0
66972,938,-0.421631,0
66982,937,-0.562164,0
66992,953,1.686501,0
67002,946,0.702705,0
67012,936,-0.70269,0
67022,941,0,0
67032,936,-0.70269,0
67042,937,-0.562164,0
67052,948,0.983788,0
67062,940,-0.140533,0
67072,948,0.983788,0
67082,941,0,0
67092,941,0,0
67102,941,0,0
67112,936,-0.70269,0
67122,947,0.843262,0
67132,938,-0.421631,0
67142,954,1.827049,0
67152,934,-0.983795,0
67162,944,0.421631,0
67172,953,1.686501,0
67182,941,0,0
67192,954,1.827049,0
67202,939,-0.281082,0
67212,945,0.56218,0
67222,936,-0.70269,0
67232,940,-0.140533,0
67242,942,0.140549,0
67252,939,-0.281082,0
67262,948,0.983788,0
67272,936,-0.70269,0
67282,940,-0.140533,0
67292,944,0.421631,0
67302,937,-0.562164,0
67312,941,0,0
67322,935,-0.843246,0
67332,932,-1.264877,0
67342,947,0.843262,0
67352,943,0.281075,0
67362,944,0.421631,0
67372,941,0,0
67382,939,-0.281082,0
67392,941,0,0
67402,938,-0.421631,0
67412,942,0.140549,0
67422,937,-0.562164,0
67432,936,-0.70269,0
67442,941,0,0
67452,938,-0.421631,0
67462,945,0.56218,0
67472,940,-0.140533,0
67482,939,-0.281082,0
67492,941,0,0
67502,942,0.140549,0
67512,942,0.140549,0
67522,935,-0.843246,0
67532,940,-0.140533,0
67542,940,-0.140533,0
67552,941,0,0
67562,939,-0.281082,0
67572,941,0,0
67582,937,-0.562164,0
67592,943,0.281075,0
67602,944,0.421631,0
67612,938,-0.421631,0
67622,951,1.405418,0
67632,943,0.281075,0
67642,952,1.545952,0
67652,939,-0.281082,0
67662,946,0.702705,0
67672,938,-0.421631,0
67682,942,0.140549,0
67692,950,1.26487,0
67702,944,0.421631,0
67712,944,0.421631,0
67722,945,0.56218,0
67732,950,1.26487,0
67742,936,-0.70269,0
67752,938,-0.421631,0
67762,944,0.421631,0
67772,945,0.56218,0
67782,941,0,0
67792,932,-1.264877,0
67802,938,-0.421631,0
67812,940,-0.140533,0
67822,941,0,0
67832,944,0.421631,0
67842,940,-0.140533,0
67852,940,-0.140533,0
67862,946,0.702705,0
67872,941,0,0
67882,942,0.140549,0
67892,943,0.281075,0
67902,943,0.281075,0
67912,943,0.281075,0
67922,936,-0.70269,0
67932,945,0.56218,0
67942,948,0.983788,0
67952,942,0.140549,0
67962,947,0.843262,0
67972,944,0.421631,0
67982,945,0.56218,0
67992,953,1.686501,0
68002,949,1.124344,0
68012,948,0.983788,0
68022,939,-0.281082,0
68032,939,-0.281082,0
68042,941,0,0
68052,943,0.281075,0
68062,943,0.281075,0
68072,946,0.702705,0
68082,938,-0.421631,0
68092,946,0.702705,0
68102,940,-0.140533,0
68112,943,0.281075,0
68122,936,-0.70269,0
68132,940,-0.140533,0
68142,937,-0.562164,0
68152,946,0.702705,0
68162,940,-0.140533,0
68172,941,0,0
68182,949,1.124344,0
68192,949,1.124344,0
68202,942,0.140549,0
68212,942,0.140549,0
68222,951,1.405418,0
68232,940,-0.140533,0
68242,940,-0.140533,0
68252,939,-0.281082,0
68262,940,-0.140533,0
68272,935,-0.843246,0
68282,951,1.405418,0
68292,945,0.56218,0
68302,951,1.405418,0
68312,949,1.124344,0
68322,944,0.421631,0
68332,942,0.140549,0
68342,945,0.56218,0
68352,940,-0.140533,0
68362,938,-0.421631,0
68372,940,-0.140533,0
68382,939,-0.281082,0
68392,957,2.248657,0
68402,944,0.421631,0
68412,947,0.843262,0
68422,947,0.843262,0
68432,950,1.26487,0
68442,941,0,0
68452,941,0,0
68462,947,0.843262,0
68472,939,-0.281082,0
68482,949,1.124344,0
68492,942,0.140549,0
68502,945,0.56218,0
68512,947,0.843262,0
68522,939,-0.281082,0
68532,942,0.140549,0
68542,946,0.702705,0
68552,943,0.281075,0
68562,945,0.56218,0
68572,941,0,0
68582,946,0.702705,0
68592,945,0.56218,0
68602,949,1.124344,0
68612,945,0.56218,0
68622,942,0.140549,0
68632,945,0.56218,0
68642,947,0.843262,0
68652,942,0.140549,0
68662,945,0.56218,0
68672,947,0.843262,0
68682,940,-0.140533,0
68692,942,0.140549,0
68702,944,0.421631,0
68712,949,1.124344,0
68722,943,0.281075,0
68732,947,0.843262,0
68742,936,-0.70269,0
68752,939,-0.281082,0
68762,945,0.56218,0
68772,938,-0.421631,0
68782,947,0.843262,0
68792,946,0.702705,0
68802,943,0.281075,0
68812,946,0.702705,0
68822,943,0.281075,0
68832,954,1.827049,0
68842,945,0.56218,0
68852,941,0,0
68862,937,-0.562164,0
68872,942,0.140549,0
68882,951,1.405418,0
68892,946,0.702705,0
68902,937,-0.562164,0
68912,948,0.983788,0
68922,951,1.405418,0
68932,948,0.983788,0
68942,948,0.983788,0
68952,951,1.405418,0
68962,954,1.827049,0
68972,947,0.843262,0
68982,948,0.983788,0
68992,944,0.421631,0
69002,935,-0.843246,0
69012,939,-0.281082,0
69022,948,0.983788,0
69032,942,0.140549,0
69042,939,-0.281082,0
69052,946,0.702705,0
69062,942,0.140549,0
69072,946,0.702705,0
69082,943,0.281075,0
69092,943,0.281075,0
69102,943,0.281075,0
69112,937,-0.562164,0
69122,943,0.281075,0
69132,951,1.405418,0
69142,943,0.281075,0
69152,943,0.281075,0
69162,948,0.983788,0
69172,950,1.26487,0
69182,951,1.405418,0
69192,946,0.702705,0
69202,953,1.686501,0
69212,946,0.702705,0
69222,943,0.281075,0
69232,943,0.281075,0
69242,945,0.56218,0
69252,948,0.983788,0
69262,954,1.827049,0
69272,950,1.26487,0
69282,943,0.281075,0
69292,948,0.983788,0
69302,946,0.702705,0
69312,951,1.405418,0
69322,942,0.140549,0
69332,942,0.140549,0
69342,944,0.421631,0
69352,940,-0.140533,0
69362,941,0,0
69372,949,1.124344,0
69382,945,0.56218,0
69392,945,0.56218,0
69402,944,0.421631,0
69412,948,0.983788,0
69422,953,1.686501,0
69432,948,0.983788,0
69442,944,0.421631,0
69452,937,-0.562164,0
69462,944,0.421631,0
69472,940,-0.140533,0
69482,951,1.405418,0
69492,948,0.983788,0
69502,938,-0.421631,0
69512,939,-0.281082,0
69522,941,0,0
69532,947,0.843262,0
69542,947,0.843262,0
69552,950,1.26487,0
69562,949,1.124344,0
69572,942,0.140549,0
69582,944,0.421631,0
69592,943,0.281075,0
69602,938,-0.421631,0
69612,944,0.421631,0
69622,942,0.140549,0
69632,943,0.281075,0
69642,953,1.686501,0
69652,940,-0.140533,0
69662,942,0.140549,0
69672,939,-0.281082,0
69682,942,0.140549,0
69692,935,-0.843246,0
69702,943,0.281075,0
69712,943,0.281075,0
69722,949,1.124344,0
69732,948,0.983788,0
69742,939,-0.281082,0
69752,939,-0.281082,0
69762,943,0.281075,0
69772,941,0,0
69782,943,0.281075,0
69792,940,-0.140533,0
69802,948,0.983788,0
69812,950,1.26487,0
69822,950,1.26487,0
69832,947,0.843262,0
69842,942,0.140549,0
69852,945,0.56218,0
69862,939,-0.281082,0
69872,947,0.843262,0
69882,942,0.140549,0
69892,939,-0.281082,0
69902,937,-0.562164,0
69912,943,0.281075,0
69922,941,0,0
69932,941,0,0
69942,950,1.26487,0
69952,947,0.843262,0
69962,943,0.281075,0
69972,943,0.281075,0
69982,949,1.124344,0
69992,940,-0.140533,0
70002,946,0.702705,0
70012,946,0.702705,0
70022,943,0.281075,0
70032,939,-0.281082,0
70042,946,0.702705,0
70052,950,1.26487,0
70062,940,-0.140533,0
70072,940,-0.140533,0
70082,945,0.56218,0
70092,934,-0.983795,0
70102,941,0,0
70112,948,0.983788,0
70122,938,-0.421631,0
70132,939,-0.281082,0
70142,945,0.56218,0
70152,945,0.56218,0
70162,946,0.702705,0
70172,945,0.56218,0
70182,947,0.843262,0
70192,946,0.702705,0
70202,939,-0.281082,0
70212,942,0.140549,0
70222,938,-0.421631,0
70232,944,0.421631,0
70242,938,-0.421631,0
70252,940,-0.140533,0
70262,937,-0.562164,0
70272,941,0,0
70282,951,1.405418,0
70292,940,-0.140533,0
70302,950,1.26487,0
70312,944,0.421631,0
70322,944,0.421631,0
70332,941,0,0
70342,944,0.421631,0
70352,945,0.56218,0
70362,950,1.26487,0
70372,951,1.405418,0
70382,954,1.827049,0
70392,952,1.545952,0
70402,942,0.140549,0
70412,950,1.26487,0
70422,946,0.702705,0
70432,953,1.686501,0
70442,939,-0.281082,0
70452,939,-0.281082,0
70462,948,0.983788,0
70472,940,-0.140533,0
70482,950,1.26487,0
70492,942,0.140549,0
70502,941,0,0
70512,941,0,0
70522,950,1.26487,0
70532,947,0.843262,0
70542,938,-0.421631,0
70552,941,0,0
70562,941,0,0
70572,941,0,0
70582,941,0,0
70592,941,0,0
70602,938,-0.421631,0
70612,945,0.56218,0
70622,935,-0.843246,0
70632,940,-0.140533,0
70642,944,0.421631,0
70652,945,0.56218,0
70662,955,1.967583,0
70672,940,-0.140533,0
70682,947,0.843262,0
70692,938,-0.421631,0
70702,941,0,0
70712,947,0.843262,0
70722,941,0,0
70732,955,1.967583,0
70742,941,0,0
70752,941,0,0
70762,938,-0.421631,0
70772,950,1.26487,0
70782,935,-0.843246,0
70792,940,-0.140533,0
70802,940,-0.140533,0
70812,936,-0.70269,0
70822,941,0,0
70832,945,0.56218,0
70842,949,1.124344,0
70852,941,0,0
70862,945,0.56218,0
70872,947,0.843262,0
70882,937,-0.562164,0
70892,941,0,0
70902,941,0,0
70912,941,0,0
70922,939,-0.281082,0
70932,933,-1.124321,0
70942,943,0.281075,0
70952,939,-0.281082,0
70962,946,0.702705,0
70972,939,-0.281082,0
70982,939,-0.281082,0
70992,941,0,0
71002,941,0,0
71012,942,0.140549,0
71022,943,0.281075,0
71032,939,-0.281082,0
71042,945,0.56218,0
71052,940,-0.140533,0
71062,941,0,0
71072,942,0.140549,0
71082,941,0,0
71092,936,-0.70269,0
71102,942,0.140549,0
71112,942,0.140549,0
71122,943,0.281075,0
71132,940,-0.140533,0
71142,943,0.281075,0
71152,942,0.140549,0
71162,937,-0.562164,0
71172,940,-0.140533,0
71182,946,0.702705,0
71192,940,-0.140533,0
71202,945,0.56218,0
71212,943,0.281075,0
71222,940,-0.140533,0
71232,938,-0.421631,0
71242,944,0.421631,0
71252,938,-0.421631,0
71262,942,0.140549,0
71272,939,-0.281082,0
71282,942,0.140549,0
71292,936,-0.70269,0
71302,944,0.421631,0
71312,945,0.56218,0
71322,944,0.421631,0
71332,947,0.843262,0
71342,937,-0.562164,0
71352,947,0.843262,0
71362,946,0.702705,0
71372,940,-0.140533,0
71382,944,0.421631,0
71392,960,2.670296,0
71402,939,-0.281082,0
71412,934,-0.983795,0
71422,938,-0.421631,0
71432,942,0.140549,0
71442,942,0.140549,0
71452,944,0.421631,0
71462,941,0,0
71472,942,0.140549,0
71482,945,0.56218,0
71492,933,-1.124321,0
71502,948,0.983788,0
71512,944,0.421631,0
71522,945,0.56218,0
71532,954,1.827049,0
71542,951,1.405418,0
71552,947,0.843262,0
71562,952,1.545952,0
71572,944,0.421631,0
71582,948,0.983788,0
71592,942,0.140549,0
71602,943,0.281075,0
71612,940,-0.140533,0
71622,937,-0.562164,0
71632,950,1.26487,0
71642,943,0.281075,0
71652,948,0.983788,0
71662,950,1.26487,0
71672,949,1.124344,0
71682,942,0.140549,0
71692,942,0.140549,0
71702,942,0.140549,0
71712,943,0.281075,0
71722,947,0.843262,0
71732,945,0.56218,0
71742,945,0.56218,0
71752,940,-0.140533,0
71762,936,-0.70269,0
71772,940,-0.140533,0
71782,939,-0.281082,0
71792,942,0.140549,0
71802,942,0.140549,0
71812,940,-0.140533,0
71822,942,0.140549,0
71832,950,1.26487,0
71842,951,1.405418,0
71852,946,0.702705,0
71862,939,-0.281082,0
71872,946,0.702705,0
71882,942,0.140549,0
71892,939,-0.281082,0
71902,940,-0.140533,0
71912,949,1.124344,0
71922,938,-0.421631,0
71932,946,0.702705,0
71942,941,0,0
71952,942,0.140549,0
71962,950,1.26487,0
71972,941,0,0
71982,947,0.843262,0
71992,947,0.843262,0
72002,942,0.140549,0
72012,943,0.281075,0
72022,941,0,0
72032,948,0.983788,0
72042,946,0.702705,0
72052,942,0.140549,0
72062,947,0.843262,0
72072,956,2.108131,0
72082,942,0.140549,0
72092,936,-0.70269,0
72102,951,1.405418,0
72112,943,0.281075,0
72122,941,0,0
72132,940,-0.140533,0
72142,942,0.140549,0
72152,940,-0.140533,0
72162,943,0.281075,0
72172,944,0.421631,0
72182,943,0.281075,0
72192,943,0.281075,0
72202,949,1.124344,0
72212,947,0.843262,0
72222,942,0.140549,0
72232,940,-0.140533,0
72242,946,0.702705,0
72252,940,-0.140533,0
72262,942,0.140549,0
72272,940,-0.140533,0
72282,944,0.421631,0
72292,946,0.702705,0
